中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
184.169.181.217,443,184.169.181.217,US,San Jose,中转,2 ms,1776 Mbps,227328 kB/s,227328.0
35.230.79.26,443,35.212.209.68,US,Seattle,隧道,25 ms,960 Mbps,122880 kB/s,122880.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,4 ms,896 Mbps,114688 kB/s,114688.0
35.197.23.75,443,35.212.209.68,US,Seattle,隧道,23 ms,808 Mbps,103424 kB/s,103424.0
34.82.76.253,443,34.19.99.159,US,Seattle,隧道,37 ms,773 Mbps,99020 kB/s,99020.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,26 ms,627 Mbps,80281 kB/s,80281.0
18.216.55.100,443,18.216.55.100,US,Columbus,中转,65 ms,324 Mbps,41574 kB/s,41574.0
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,78 ms,313 Mbps,40140 kB/s,40140.0
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,65 ms,301 Mbps,38604 kB/s,38604.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,107 ms,249 Mbps,31948 kB/s,31948.0
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,117 ms,159 Mbps,20377 kB/s,20377.0
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,137 ms,132 Mbps,16998 kB/s,16998.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,160 ms,128 Mbps,16384 kB/s,16384.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,179 ms,120 Mbps,15462 kB/s,15462.0
158.101.201.244,443,2a0b:21c0:1007:1c8:0:6934:7816:ab1e,DE,Frankfurt,隧道,163 ms,107 Mbps,13721 kB/s,13721.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,169 ms,102 Mbps,13107 kB/s,13107.0
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,159 ms,99 Mbps,12697 kB/s,12697.0
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,249 ms,57 Mbps,7314 kB/s,7314.0
129.146.7.98,443,2a09:bac5:60ea:1173::1bd:9d,US,Los Angeles,隧道,18 ms,50 Mbps,6475 kB/s,6475.0
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,166 ms,45 Mbps,5871 kB/s,5871.0
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,119 ms,45 Mbps,5806 kB/s,5806.0
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,161 ms,43 Mbps,5609 kB/s,5609.0
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,70 ms,42 Mbps,5479 kB/s,5479.0
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,161 ms,42 Mbps,5446 kB/s,5446.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,173 ms,42 Mbps,5398 kB/s,5398.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,124 ms,42 Mbps,5388 kB/s,5388.0
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,122 ms,41 Mbps,5318 kB/s,5318.0
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,151 ms,41 Mbps,5266 kB/s,5266.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,176 ms,41 Mbps,5259 kB/s,5259.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,119 ms,40 Mbps,5185 kB/s,5185.0
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,160 ms,39 Mbps,5112 kB/s,5112.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,155 ms,38 Mbps,4973 kB/s,4973.0
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,158 ms,37 Mbps,4851 kB/s,4851.0
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,164 ms,36 Mbps,4695 kB/s,4695.0
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,73 ms,32 Mbps,4206 kB/s,4206.0
193.123.80.245,443,193.123.80.245,AE,Frankfurt,中转,262 ms,25 Mbps,3252 kB/s,3252.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,134 ms,7 Mbps,941 kB/s,941.0
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,117 ms,4 Mbps,603 kB/s,603.0
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,168 ms,3 Mbps,474 kB/s,474.0
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,199 ms,3 Mbps,433 kB/s,433.0
47.57.233.126,443,47.88.21.157,US,San Jose,隧道,164 ms,2 Mbps,335 kB/s,335.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,362 ms,0 Mbps,69 kB/s,69.0
