中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,7 ms,1640 Mbps,209920 kB/s,209920.0
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,1 ms,1376 Mbps,176128 kB/s,176128.0
18.216.55.100,443,18.216.55.100,US,Columbus,中转,20 ms,612 Mbps,78438 kB/s,78438.0
184.169.181.217,443,184.169.181.217,US,San Jose,中转,82 ms,393 Mbps,50380 kB/s,50380.0
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,68 ms,369 Mbps,47308 kB/s,47308.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,101 ms,300 Mbps,38400 kB/s,38400.0
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,69 ms,285 Mbps,36556 kB/s,36556.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,68 ms,280 Mbps,35942 kB/s,35942.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,98 ms,265 Mbps,33996 kB/s,33996.0
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,75 ms,258 Mbps,33075 kB/s,33075.0
130.162.166.152,443,2a0b:21c0:1007:c7:0:a14d:fdd4:8f91,DE,Frankfurt,隧道,97 ms,257 Mbps,32972 kB/s,32972.0
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,69 ms,255 Mbps,32665 kB/s,32665.0
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,90 ms,248 Mbps,31846 kB/s,31846.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,86 ms,245 Mbps,31436 kB/s,31436.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,94 ms,220 Mbps,28160 kB/s,28160.0
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,81 ms,213 Mbps,27340 kB/s,27340.0
158.101.221.74,443,23.236.112.222,DE,Frankfurt,隧道,94 ms,200 Mbps,25600 kB/s,25600.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,170 ms,116 Mbps,14848 kB/s,14848.0
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,215 ms,81 Mbps,10444 kB/s,10444.0
158.101.130.149,443,128.14.110.204,SG,Singapore,隧道,240 ms,61 Mbps,7873 kB/s,7873.0
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,10 ms,55 Mbps,7167 kB/s,7167.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,88 ms,48 Mbps,6202 kB/s,6202.0
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,96 ms,46 Mbps,5983 kB/s,5983.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,104 ms,45 Mbps,5760 kB/s,5760.0
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,91 ms,43 Mbps,5504 kB/s,5504.0
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,98 ms,42 Mbps,5442 kB/s,5442.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,174 ms,41 Mbps,5328 kB/s,5328.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,190 ms,39 Mbps,5048 kB/s,5048.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,207 ms,37 Mbps,4792 kB/s,4792.0
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,229 ms,36 Mbps,4628 kB/s,4628.0
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,216 ms,34 Mbps,4434 kB/s,4434.0
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,99 ms,33 Mbps,4324 kB/s,4324.0
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,190 ms,29 Mbps,3783 kB/s,3783.0
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,210 ms,9 Mbps,1152 kB/s,1152.0
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,253 ms,8 Mbps,1059 kB/s,1059.0
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,234 ms,3 Mbps,447 kB/s,447.0
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,165 ms,2 Mbps,266 kB/s,266.0
47.57.233.126,443,47.89.252.205,US,San Jose,隧道,223 ms,1 Mbps,249 kB/s,249.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,184 ms,0 Mbps,43 kB/s,43.0
