中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
18.216.55.100,443,18.216.55.100,US,Columbus,中转,10 ms,800 Mbps,102400 kB/s,102400.0
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,51 ms,512 Mbps,65536 kB/s,65536.0
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,57 ms,480 Mbps,61542 kB/s,61542.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,51 ms,476 Mbps,61030 kB/s,61030.0
184.169.181.217,443,184.169.181.217,US,San Jose,中转,68 ms,424 Mbps,54374 kB/s,54374.0
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,52 ms,410 Mbps,52531 kB/s,52531.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,52 ms,390 Mbps,49971 kB/s,49971.0
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,54 ms,345 Mbps,44236 kB/s,44236.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,114 ms,238 Mbps,30515 kB/s,30515.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,119 ms,211 Mbps,27033 kB/s,27033.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,108 ms,202 Mbps,25907 kB/s,25907.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,151 ms,174 Mbps,22323 kB/s,22323.0
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,211 ms,78 Mbps,9996 kB/s,9996.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,107 ms,50 Mbps,6497 kB/s,6497.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,161 ms,46 Mbps,5896 kB/s,5896.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,160 ms,44 Mbps,5756 kB/s,5756.0
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,158 ms,41 Mbps,5271 kB/s,5271.0
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,204 ms,39 Mbps,5062 kB/s,5062.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,221 ms,36 Mbps,4613 kB/s,4613.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,206 ms,31 Mbps,4029 kB/s,4029.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,109 ms,22 Mbps,2832 kB/s,2832.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,15 ms,7 Mbps,913 kB/s,913.0
129.146.46.164,443,129.146.46.164,US,310 Mbps,39731 kB/s,,,,
