中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,8 ms,1632 Mbps,208896 kB/s,208896.0
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,9 ms,1592 Mbps,203776 kB/s,203776.0
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,16 ms,808 Mbps,103424 kB/s,103424.0
18.216.55.100,443,18.216.55.100,US,Columbus,中转,35 ms,691 Mbps,88473 kB/s,88473.0
35.230.79.26,443,35.212.143.193,US,Seattle,隧道,69 ms,407 Mbps,52121 kB/s,52121.0
34.82.76.253,443,34.168.189.228,US,Seattle,隧道,70 ms,328 Mbps,42086 kB/s,42086.0
35.197.23.75,443,35.212.143.193,US,Seattle,隧道,70 ms,326 Mbps,41779 kB/s,41779.0
184.169.181.217,443,184.169.181.217,US,San Jose,中转,67 ms,324 Mbps,41472 kB/s,41472.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,63 ms,311 Mbps,39833 kB/s,39833.0
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,127 ms,288 Mbps,36864 kB/s,36864.0
144.21.35.132,443,2a0b:21c0:1007:1ca:0:8ba7:5ee8:13e6,DE,Frankfurt,隧道,102 ms,276 Mbps,35430 kB/s,35430.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,105 ms,272 Mbps,34918 kB/s,34918.0
198.23.254.51,443,198.23.254.51,US,San Jose,中转,72 ms,254 Mbps,32563 kB/s,32563.0
158.101.221.74,443,2606:f240:f00:83a7:0:f218:6ae5:d212,US,Frankfurt,隧道,97 ms,252 Mbps,32358 kB/s,32358.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,80 ms,238 Mbps,30515 kB/s,30515.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,101 ms,233 Mbps,29900 kB/s,29900.0
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,89 ms,224 Mbps,28774 kB/s,28774.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,99 ms,212 Mbps,27136 kB/s,27136.0
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,160 ms,164 Mbps,20992 kB/s,20992.0
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,177 ms,142 Mbps,18227 kB/s,18227.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,163 ms,141 Mbps,18124 kB/s,18124.0
150.230.107.89,443,2607:a400:a:6c:0:8fbc:3810:965f,US,Los Angeles,隧道,190 ms,128 Mbps,16486 kB/s,16486.0
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,70 ms,114 Mbps,14643 kB/s,14643.0
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,213 ms,93 Mbps,11980 kB/s,11980.0
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,188 ms,81 Mbps,10444 kB/s,10444.0
129.154.207.203,443,2a09:bac1:3f00::22:114,KR,Seoul,隧道,233 ms,79 Mbps,10137 kB/s,10137.0
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,5 ms,59 Mbps,7583 kB/s,7583.0
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,258 ms,56 Mbps,7229 kB/s,7229.0
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,7 ms,54 Mbps,6986 kB/s,6986.0
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,103 ms,49 Mbps,6272 kB/s,6272.0
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,63 ms,48 Mbps,6247 kB/s,6247.0
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,106 ms,46 Mbps,5903 kB/s,5903.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,91 ms,44 Mbps,5712 kB/s,5712.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,180 ms,44 Mbps,5696 kB/s,5696.0
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,95 ms,41 Mbps,5369 kB/s,5369.0
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,89 ms,41 Mbps,5332 kB/s,5332.0
130.162.144.191,443,2a09:bac1:3f00::20b:7c,KR,Seoul,隧道,203 ms,40 Mbps,5155 kB/s,5155.0
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,202 ms,40 Mbps,5144 kB/s,5144.0
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,226 ms,39 Mbps,5103 kB/s,5103.0
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,182 ms,39 Mbps,5014 kB/s,5014.0
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,258 ms,38 Mbps,4943 kB/s,4943.0
