中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,17 ms,1168 Mbps,149504 kB/s,149504.0
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,16 ms,1104 Mbps,141312 kB/s,141312.0
18.216.55.100,443,18.216.55.100,US,Columbus,中转,17 ms,700 Mbps,89600 kB/s,89600.0
43.153.103.203,443,43.153.103.203,US,San Jose,中转,50 ms,543 Mbps,69529 kB/s,69529.0
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,48 ms,469 Mbps,60108 kB/s,60108.0
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,51 ms,467 Mbps,59801 kB/s,59801.0
184.169.181.217,443,184.169.181.217,US,San Jose,中转,59 ms,448 Mbps,57344 kB/s,57344.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,55 ms,429 Mbps,54988 kB/s,54988.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,50 ms,428 Mbps,54886 kB/s,54886.0
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,52 ms,412 Mbps,52736 kB/s,52736.0
198.23.254.51,443,198.23.254.51,US,San Jose,中转,47 ms,374 Mbps,47923 kB/s,47923.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,110 ms,240 Mbps,30822 kB/s,30822.0
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,62 ms,217 Mbps,27852 kB/s,27852.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,109 ms,212 Mbps,27136 kB/s,27136.0
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,103 ms,202 Mbps,25907 kB/s,25907.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,123 ms,200 Mbps,25600 kB/s,25600.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,153 ms,139 Mbps,17817 kB/s,17817.0
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,183 ms,107 Mbps,13721 kB/s,13721.0
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,183 ms,92 Mbps,11776 kB/s,11776.0
43.153.80.208,443,43.153.80.208,US,San Jose,中转,54 ms,72 Mbps,9338 kB/s,9338.0
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,210 ms,71 Mbps,9177 kB/s,9177.0
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,18 ms,55 Mbps,7126 kB/s,7126.0
129.146.7.98,443,2a09:bac5:60ef:1173::1bd:11a,US,Los Angeles,隧道,52 ms,54 Mbps,7018 kB/s,7018.0
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,109 ms,49 Mbps,6313 kB/s,6313.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,102 ms,49 Mbps,6273 kB/s,6273.0
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,117 ms,46 Mbps,5964 kB/s,5964.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,190 ms,43 Mbps,5598 kB/s,5598.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,151 ms,43 Mbps,5518 kB/s,5518.0
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,199 ms,31 Mbps,3993 kB/s,3993.0
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,205 ms,30 Mbps,3892 kB/s,3892.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,109 ms,14 Mbps,1846 kB/s,1846.0
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,202 ms,4 Mbps,552 kB/s,552.0
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,147 ms,2 Mbps,323 kB/s,323.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,265 ms,0 Mbps,27 kB/s,27.0
47.57.233.126,443,47.89.252.205,US,San Jose,隧道,0 ms,0 Mbps,18 kB/s,18.0
