中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
184.169.181.217,443,184.169.181.217,US,San Jose,中转,18 ms,1128 Mbps,144384 kB/s,144384.0
34.82.76.253,443,35.185.231.63,US,Seattle,隧道,22 ms,944 Mbps,120832 kB/s,120832.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,5 ms,880 Mbps,112640 kB/s,112640.0
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,28 ms,773 Mbps,99020 kB/s,99020.0
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,23 ms,728 Mbps,93286 kB/s,93286.0
18.216.55.100,443,18.216.55.100,US,Columbus,中转,64 ms,388 Mbps,49766 kB/s,49766.0
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,32 ms,287 Mbps,36761 kB/s,36761.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,106 ms,196 Mbps,25190 kB/s,25190.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,175 ms,138 Mbps,17715 kB/s,17715.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,162 ms,115 Mbps,14745 kB/s,14745.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,160 ms,111 Mbps,14233 kB/s,14233.0
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,173 ms,92 Mbps,11776 kB/s,11776.0
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,71 ms,49 Mbps,6283 kB/s,6283.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,135 ms,46 Mbps,5946 kB/s,5946.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,161 ms,46 Mbps,5889 kB/s,5889.0
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,198 ms,45 Mbps,5861 kB/s,5861.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,119 ms,44 Mbps,5679 kB/s,5679.0
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,145 ms,44 Mbps,5671 kB/s,5671.0
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,162 ms,40 Mbps,5178 kB/s,5178.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,141 ms,39 Mbps,5078 kB/s,5078.0
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,160 ms,38 Mbps,4973 kB/s,4973.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,116 ms,14 Mbps,1865 kB/s,1865.0
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,165 ms,12 Mbps,1656 kB/s,1656.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,71 ms,7 Mbps,932 kB/s,932.0
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,135 ms,3 Mbps,502 kB/s,502.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,195 ms,3 Mbps,415 kB/s,415.0
129.146.46.164,443,129.146.46.164,122 Mbps,15667 kB/s,,,,,
129.146.46.164,US,null Mbps,null kB/s,,,,,,
