中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
18.216.55.100,443,18.216.55.100,US,Columbus,中转,13 ms,824 Mbps,105472 kB/s,105472.0
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,54 ms,393 Mbps,50380 kB/s,50380.0
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,69 ms,347 Mbps,44441 kB/s,44441.0
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,70 ms,311 Mbps,39833 kB/s,39833.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,68 ms,304 Mbps,38912 kB/s,38912.0
184.169.181.217,443,184.169.181.217,US,San Jose,中转,67 ms,302 Mbps,38707 kB/s,38707.0
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,73 ms,298 Mbps,38195 kB/s,38195.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,95 ms,288 Mbps,36966 kB/s,36966.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,99 ms,286 Mbps,36659 kB/s,36659.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,90 ms,261 Mbps,33484 kB/s,33484.0
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,69 ms,254 Mbps,32563 kB/s,32563.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,99 ms,246 Mbps,31539 kB/s,31539.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,174 ms,121 Mbps,15564 kB/s,15564.0
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,234 ms,58 Mbps,7504 kB/s,7504.0
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,90 ms,50 Mbps,6411 kB/s,6411.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,95 ms,48 Mbps,6178 kB/s,6178.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,84 ms,46 Mbps,5946 kB/s,5946.0
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,169 ms,43 Mbps,5588 kB/s,5588.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,168 ms,41 Mbps,5280 kB/s,5280.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,170 ms,39 Mbps,5065 kB/s,5065.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,246 ms,37 Mbps,4777 kB/s,4777.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,208 ms,36 Mbps,4612 kB/s,4612.0
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,201 ms,31 Mbps,4017 kB/s,4017.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,4 ms,7 Mbps,933 kB/s,933.0
