中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
18.216.55.100,443,18.216.55.100,US,Columbus,中转,13 ms,617 Mbps,79052 kB/s,79052.0
184.169.181.217,443,184.169.181.217,US,San Jose,中转,69 ms,421 Mbps,53964 kB/s,53964.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,64 ms,356 Mbps,45670 kB/s,45670.0
34.82.76.253,443,34.105.33.19,US,Seattle,隧道,72 ms,344 Mbps,44032 kB/s,44032.0
35.230.79.26,443,35.212.184.110,US,Seattle,隧道,71 ms,330 Mbps,42291 kB/s,42291.0
35.197.23.75,443,35.212.184.110,US,Seattle,隧道,72 ms,328 Mbps,41984 kB/s,41984.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,101 ms,268 Mbps,34304 kB/s,34304.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,92 ms,252 Mbps,32256 kB/s,32256.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,99 ms,232 Mbps,29696 kB/s,29696.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,87 ms,229 Mbps,29388 kB/s,29388.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,155 ms,123 Mbps,15769 kB/s,15769.0
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,190 ms,80 Mbps,10240 kB/s,10240.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,81 ms,50 Mbps,6449 kB/s,6449.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,95 ms,49 Mbps,6324 kB/s,6324.0
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,163 ms,39 Mbps,5035 kB/s,5035.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,160 ms,39 Mbps,5003 kB/s,5003.0
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,190 ms,35 Mbps,4547 kB/s,4547.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,163 ms,32 Mbps,4158 kB/s,4158.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,227 ms,30 Mbps,3904 kB/s,3904.0
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,229 ms,30 Mbps,3847 kB/s,3847.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,2 ms,7 Mbps,989 kB/s,989.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,195 ms,6 Mbps,832 kB/s,832.0
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,219 ms,2 Mbps,372 kB/s,372.0
