中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
35.230.79.26,443,35.212.217.120,US,Seattle,隧道,35 ms,856 Mbps,109568 kB/s,109568.0
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,26 ms,832 Mbps,106496 kB/s,106496.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,6 ms,800 Mbps,102400 kB/s,102400.0
35.197.23.75,443,35.212.217.120,US,Seattle,隧道,24 ms,732 Mbps,93798 kB/s,93798.0
184.169.181.217,443,184.169.181.217,US,San Jose,中转,2 ms,714 Mbps,91443 kB/s,91443.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,21 ms,532 Mbps,68198 kB/s,68198.0
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,26 ms,472 Mbps,60518 kB/s,60518.0
18.216.55.100,443,18.216.55.100,US,Columbus,中转,64 ms,318 Mbps,40755 kB/s,40755.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,122 ms,184 Mbps,23654 kB/s,23654.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,153 ms,136 Mbps,17510 kB/s,17510.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,168 ms,120 Mbps,15360 kB/s,15360.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,167 ms,108 Mbps,13824 kB/s,13824.0
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,194 ms,92 Mbps,11878 kB/s,11878.0
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,112 ms,44 Mbps,5756 kB/s,5756.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,142 ms,44 Mbps,5749 kB/s,5749.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,113 ms,44 Mbps,5727 kB/s,5727.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,148 ms,42 Mbps,5457 kB/s,5457.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,175 ms,41 Mbps,5294 kB/s,5294.0
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,158 ms,40 Mbps,5210 kB/s,5210.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,165 ms,40 Mbps,5142 kB/s,5142.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,119 ms,33 Mbps,4225 kB/s,4225.0
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,165 ms,10 Mbps,1286 kB/s,1286.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,68 ms,5 Mbps,710 kB/s,710.0
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,146 ms,2 Mbps,302 kB/s,302.0
