中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,9 ms,765 Mbps,97996 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,32 ms,316 Mbps,40448 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,12 ms,816 Mbps,104448 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,63 ms,439 Mbps,56217 kB/s
34.82.76.253,443,34.169.18.214,US,Seattle,隧道,34 ms,824 Mbps,105472 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,17 ms,405 Mbps,51916 kB/s
35.230.79.26,443,35.212.152.186,US,Seattle,隧道,43 ms,984 Mbps,125952 kB/s
35.197.23.75,443,35.212.152.186,US,Seattle,隧道,28 ms,976 Mbps,124928 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,10 ms,691 Mbps,88473 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,22 ms,604 Mbps,77312 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,71 ms,46 Mbps,5994 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,60 ms,392 Mbps,50176 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,105 ms,220 Mbps,28160 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,35 ms,268 Mbps,34406 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,76 ms,2 Mbps,278 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,148 ms,151 Mbps,19353 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,91 ms,46 Mbps,5963 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,147 ms,12 Mbps,1588 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,156 ms,37 Mbps,4796 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,166 ms,106 Mbps,13619 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,158 ms,123 Mbps,15769 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,26 ms,70 Mbps,9016 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,16 ms,660 Mbps,84480 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,12 ms,60 Mbps,7701 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,159 ms,120 Mbps,15360 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,100 ms,1 Mbps,191 kB/s
144.24.65.251,443,144.24.65.251,KR,Seoul,中转,135 ms,42 Mbps,5480 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,175 ms,94 Mbps,12083 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,168 ms,39 Mbps,5071 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,72 ms,42 Mbps,5421 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,170 ms,3 Mbps,406 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,158 ms,37 Mbps,4811 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,80 ms,45 Mbps,5763 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,75 ms,33 Mbps,4319 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:105,KR,Seoul,隧道,146 ms,120 Mbps,15360 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,88 ms,46 Mbps,5933 kB/s
150.230.113.136,443,98.98.166.178,US,Frankfurt,隧道,158 ms,134 Mbps,17203 kB/s
138.2.75.4,443,2603:c024:4512:f299:ad15:4581:5af6:8a,SG,Singapore,隧道,172 ms,101 Mbps,13004 kB/s
130.162.144.191,443,2a09:bac5:4737:1a14::299:22,KR,Seoul,隧道,145 ms,45 Mbps,5822 kB/s
144.21.56.205,443,2606:f240:f00:83a7:0:614a:ca2a:af4c,US,Frankfurt,隧道,168 ms,116 Mbps,14950 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,147 ms,48 Mbps,6246 kB/s
141.148.236.214,443,2a0b:21c0:100a:1b0:0:7b2c:6be7:b47f,DE,Frankfurt,隧道,191 ms,128 Mbps,16384 kB/s
138.2.107.107,443,138.2.107.107,SG,Singapore,中转,177 ms,141 Mbps,18124 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,69 ms,49 Mbps,6389 kB/s
