中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
35.202.158.120,443,35.202.158.120,US,Chicago,中转,15 ms,984 Mbps,125952 kB/s,125952.0
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,38 ms,840 Mbps,107520 kB/s,107520.0
43.153.80.208,443,43.153.80.208,US,San Jose,中转,58 ms,572 Mbps,73216 kB/s,73216.0
43.153.103.203,443,43.153.103.203,US,San Jose,中转,67 ms,534 Mbps,68403 kB/s,68403.0
18.216.55.100,443,18.216.55.100,US,Columbus,中转,12 ms,499 Mbps,63897 kB/s,63897.0
35.197.23.75,443,35.212.156.18,US,Seattle,隧道,49 ms,496 Mbps,63590 kB/s,63590.0
35.230.79.26,443,35.212.156.18,US,Seattle,隧道,56 ms,471 Mbps,60313 kB/s,60313.0
192.18.130.65,443,192.18.130.65,US,Los Angeles,中转,60 ms,471 Mbps,60313 kB/s,60313.0
34.82.76.253,443,34.83.80.46,US,Seattle,隧道,53 ms,468 Mbps,59904 kB/s,59904.0
192.9.146.103,443,192.9.146.103,US,Salt Lake City,中转,57 ms,420 Mbps,53760 kB/s,53760.0
192.9.139.160,443,192.9.139.160,US,Los Angeles,中转,62 ms,398 Mbps,50995 kB/s,50995.0
129.146.243.241,443,129.146.243.241,US,Los Angeles,中转,56 ms,384 Mbps,49254 kB/s,49254.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,57 ms,371 Mbps,47513 kB/s,47513.0
150.230.44.13,443,150.230.44.13,US,Salt Lake City,中转,54 ms,339 Mbps,43417 kB/s,43417.0
184.169.181.217,443,184.169.181.217,US,San Jose,中转,72 ms,328 Mbps,41984 kB/s,41984.0
198.23.254.51,443,198.23.254.51,US,San Jose,中转,54 ms,302 Mbps,38707 kB/s,38707.0
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,132 ms,276 Mbps,35430 kB/s,35430.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,128 ms,246 Mbps,31539 kB/s,31539.0
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,69 ms,242 Mbps,31027 kB/s,31027.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,118 ms,207 Mbps,26521 kB/s,26521.0
143.47.182.90,443,2a0b:21c0:1007:1c9:0:7a8f:a068:d47a,DE,Frankfurt,隧道,128 ms,200 Mbps,25600 kB/s,25600.0
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,121 ms,195 Mbps,24985 kB/s,24985.0
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,111 ms,188 Mbps,24166 kB/s,24166.0
158.101.208.175,443,2a0b:21c0:100a:1b4:0:f8d0:d155:8734,DE,Frankfurt,隧道,116 ms,185 Mbps,23756 kB/s,23756.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,144 ms,180 Mbps,23142 kB/s,23142.0
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,184 ms,171 Mbps,21913 kB/s,21913.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,151 ms,136 Mbps,17510 kB/s,17510.0
168.138.149.17,443,168.138.149.17,BR,São Paulo,中转,143 ms,124 Mbps,15872 kB/s,15872.0
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,15 ms,122 Mbps,15667 kB/s,15667.0
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,168 ms,92 Mbps,11776 kB/s,11776.0
129.154.207.203,443,2a09:bac1:3f00::22:105,KR,Seoul,隧道,191 ms,84 Mbps,10752 kB/s,10752.0
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,189 ms,78 Mbps,10035 kB/s,10035.0
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,207 ms,68 Mbps,8774 kB/s,8774.0
8.219.63.239,443,47.245.125.52,SG,Singapore,隧道,207 ms,68 Mbps,8743 kB/s,8743.0
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,209 ms,64 Mbps,8205 kB/s,8205.0
129.146.7.98,443,2a09:bac1:76a0:e18::26b:1b,US,Los Angeles,隧道,72 ms,62 Mbps,8033 kB/s,8033.0
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,114 ms,56 Mbps,7237 kB/s,7237.0
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,217 ms,54 Mbps,7034 kB/s,7034.0
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,26 ms,52 Mbps,6760 kB/s,6760.0
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Salt Lake City,隧道,66 ms,50 Mbps,6476 kB/s,6476.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,111 ms,47 Mbps,6125 kB/s,6125.0
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,120 ms,47 Mbps,6016 kB/s,6016.0
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,102 ms,46 Mbps,6014 kB/s,6014.0
155.248.196.123,443,155.248.196.123,US,Toronto,中转,57 ms,46 Mbps,5944 kB/s,5944.0
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,113 ms,46 Mbps,5917 kB/s,5917.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,109 ms,45 Mbps,5870 kB/s,5870.0
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,243 ms,45 Mbps,5766 kB/s,5766.0
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,110 ms,43 Mbps,5599 kB/s,5599.0
193.122.125.14,443,2602:ffe4:407:21d9:0:766a:2da8:e53e,SG,Singapore,隧道,326 ms,42 Mbps,5409 kB/s,5409.0
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,51 ms,41 Mbps,5274 kB/s,5274.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,208 ms,40 Mbps,5149 kB/s,5149.0
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,120 ms,39 Mbps,5040 kB/s,5040.0
