中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,1 ms,1608 Mbps,205824 kB/s,205824.0
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,2 ms,1456 Mbps,186368 kB/s,186368.0
18.216.55.100,443,18.216.55.100,US,Columbus,中转,26 ms,656 Mbps,84070 kB/s,84070.0
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,63 ms,388 Mbps,49664 kB/s,49664.0
184.169.181.217,443,184.169.181.217,US,San Jose,中转,78 ms,376 Mbps,48230 kB/s,48230.0
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,104 ms,320 Mbps,40960 kB/s,40960.0
35.230.79.26,443,35.212.209.68,US,Seattle,隧道,73 ms,303 Mbps,38809 kB/s,38809.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,101 ms,296 Mbps,37888 kB/s,37888.0
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,84 ms,275 Mbps,35225 kB/s,35225.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,70 ms,270 Mbps,34611 kB/s,34611.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,98 ms,234 Mbps,30003 kB/s,30003.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,99 ms,218 Mbps,27955 kB/s,27955.0
34.82.76.253,443,34.19.99.159,US,Seattle,隧道,73 ms,209 Mbps,26828 kB/s,26828.0
35.197.23.75,443,35.212.209.68,US,Seattle,隧道,71 ms,202 Mbps,25907 kB/s,25907.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,88 ms,157 Mbps,20172 kB/s,20172.0
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,6 ms,140 Mbps,17920 kB/s,17920.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,160 ms,112 Mbps,14438 kB/s,14438.0
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,197 ms,95 Mbps,12185 kB/s,12185.0
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,201 ms,88 Mbps,11366 kB/s,11366.0
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,68 ms,80 Mbps,10342 kB/s,10342.0
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,206 ms,77 Mbps,9893 kB/s,9893.0
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,9 ms,76 Mbps,9770 kB/s,9770.0
129.154.221.170,443,2602:ffe4:407:20da:0:6d2b:5aec:de73,SG,Singapore,隧道,273 ms,53 Mbps,6794 kB/s,6794.0
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,93 ms,49 Mbps,6335 kB/s,6335.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,100 ms,48 Mbps,6178 kB/s,6178.0
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,83 ms,48 Mbps,6151 kB/s,6151.0
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,102 ms,47 Mbps,6135 kB/s,6135.0
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,88 ms,47 Mbps,6021 kB/s,6021.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,240 ms,39 Mbps,5061 kB/s,5061.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,97 ms,39 Mbps,5060 kB/s,5060.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,183 ms,38 Mbps,4963 kB/s,4963.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,172 ms,37 Mbps,4859 kB/s,4859.0
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,209 ms,37 Mbps,4756 kB/s,4756.0
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,212 ms,37 Mbps,4753 kB/s,4753.0
130.162.144.191,443,2a09:bac1:3f20::20b:94,KR,Seoul,隧道,205 ms,36 Mbps,4667 kB/s,4667.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,230 ms,32 Mbps,4199 kB/s,4199.0
152.70.71.23,443,152.70.71.23,IN,Marseille,中转,221 ms,32 Mbps,4170 kB/s,4170.0
193.123.80.245,443,193.123.80.245,AE,Frankfurt,中转,187 ms,28 Mbps,3624 kB/s,3624.0
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,255 ms,26 Mbps,3348 kB/s,3348.0
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,242 ms,23 Mbps,2964 kB/s,2964.0
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,239 ms,3 Mbps,490 kB/s,490.0
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,165 ms,2 Mbps,383 kB/s,383.0
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,233 ms,2 Mbps,313 kB/s,313.0
47.57.233.126,443,47.88.21.157,US,San Jose,隧道,253 ms,2 Mbps,275 kB/s,275.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,303 ms,0 Mbps,12 kB/s,12.0
