中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
18.216.55.100,443,18.216.55.100,US,Columbus,中转,20 ms,824 Mbps,105472 kB/s,105472.0
35.230.79.26,443,35.212.212.2,US,Seattle,隧道,63 ms,438 Mbps,56115 kB/s,56115.0
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,63 ms,408 Mbps,52326 kB/s,52326.0
35.197.23.75,443,35.212.212.2,US,Seattle,隧道,64 ms,369 Mbps,47308 kB/s,47308.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,79 ms,338 Mbps,43315 kB/s,43315.0
34.82.76.253,443,34.105.52.138,US,Seattle,隧道,64 ms,336 Mbps,43008 kB/s,43008.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,69 ms,322 Mbps,41267 kB/s,41267.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,103 ms,289 Mbps,37068 kB/s,37068.0
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,69 ms,278 Mbps,35635 kB/s,35635.0
152.70.62.177,443,152.70.62.177,NL,Amsterdam,中转,83 ms,258 Mbps,33075 kB/s,33075.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,103 ms,243 Mbps,31129 kB/s,31129.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,91 ms,238 Mbps,30515 kB/s,30515.0
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,170 ms,135 Mbps,17305 kB/s,17305.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,164 ms,124 Mbps,15974 kB/s,15974.0
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,3 ms,69 Mbps,8927 kB/s,8927.0
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,100 ms,50 Mbps,6509 kB/s,6509.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,92 ms,49 Mbps,6373 kB/s,6373.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,96 ms,46 Mbps,5979 kB/s,5979.0
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,165 ms,42 Mbps,5424 kB/s,5424.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,166 ms,39 Mbps,5058 kB/s,5058.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,163 ms,39 Mbps,5021 kB/s,5021.0
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,248 ms,36 Mbps,4622 kB/s,4622.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,196 ms,34 Mbps,4435 kB/s,4435.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,238 ms,34 Mbps,4396 kB/s,4396.0
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,219 ms,33 Mbps,4343 kB/s,4343.0
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,213 ms,30 Mbps,3883 kB/s,3883.0
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,216 ms,10 Mbps,1352 kB/s,1352.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,2 ms,7 Mbps,981 kB/s,981.0
