中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,8 ms,1688 Mbps,216064 kB/s,216064.0
18.216.55.100,443,18.216.55.100,US,Columbus,中转,18 ms,748 Mbps,95846 kB/s,95846.0
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,44 ms,567 Mbps,72601 kB/s,72601.0
35.230.79.26,443,35.212.220.140,US,Seattle,隧道,70 ms,345 Mbps,44236 kB/s,44236.0
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,73 ms,328 Mbps,41984 kB/s,41984.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,71 ms,317 Mbps,40652 kB/s,40652.0
35.197.23.75,443,35.212.220.140,US,Seattle,隧道,75 ms,278 Mbps,35635 kB/s,35635.0
184.169.181.217,443,184.169.181.217,US,San Jose,中转,70 ms,272 Mbps,34918 kB/s,34918.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,91 ms,252 Mbps,32358 kB/s,32358.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,80 ms,250 Mbps,32051 kB/s,32051.0
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,96 ms,248 Mbps,31846 kB/s,31846.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,102 ms,244 Mbps,31334 kB/s,31334.0
198.23.254.51,443,198.23.254.51,US,San Jose,中转,69 ms,244 Mbps,31232 kB/s,31232.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,94 ms,220 Mbps,28160 kB/s,28160.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,167 ms,125 Mbps,16076 kB/s,16076.0
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,246 ms,53 Mbps,6815 kB/s,6815.0
158.101.130.149,443,2602:ffe4:407:20d9:0:c08:9740:8831,SG,Singapore,隧道,234 ms,52 Mbps,6754 kB/s,6754.0
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,93 ms,51 Mbps,6612 kB/s,6612.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,90 ms,50 Mbps,6511 kB/s,6511.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,95 ms,48 Mbps,6225 kB/s,6225.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,174 ms,40 Mbps,5204 kB/s,5204.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,169 ms,37 Mbps,4807 kB/s,4807.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,203 ms,36 Mbps,4688 kB/s,4688.0
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,207 ms,34 Mbps,4402 kB/s,4402.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,242 ms,33 Mbps,4332 kB/s,4332.0
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,231 ms,33 Mbps,4269 kB/s,4269.0
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,223 ms,26 Mbps,3380 kB/s,3380.0
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,18 ms,9 Mbps,1264 kB/s,1264.0
8.219.52.156,443,8.219.69.217,SG,Singapore,隧道,263 ms,6 Mbps,891 kB/s,891.0
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,232 ms,2 Mbps,276 kB/s,276.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,389 ms,0 Mbps,8 kB/s,8.0
