中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,31 ms,1144 Mbps,146432 kB/s,146432.0
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,19 ms,1096 Mbps,140288 kB/s,140288.0
18.216.55.100,443,18.216.55.100,US,Columbus,中转,20 ms,840 Mbps,107520 kB/s,107520.0
35.230.79.26,443,35.212.209.68,US,Seattle,隧道,53 ms,520 Mbps,66662 kB/s,66662.0
35.197.23.75,443,35.212.209.68,US,Seattle,隧道,57 ms,440 Mbps,56422 kB/s,56422.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,48 ms,421 Mbps,53964 kB/s,53964.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,53 ms,418 Mbps,53555 kB/s,53555.0
34.82.76.253,443,34.19.99.159,US,Seattle,隧道,64 ms,261 Mbps,33484 kB/s,33484.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,108 ms,228 Mbps,29184 kB/s,29184.0
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,103 ms,192 Mbps,24576 kB/s,24576.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,116 ms,186 Mbps,23859 kB/s,23859.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,120 ms,178 Mbps,22835 kB/s,22835.0
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,57 ms,171 Mbps,21913 kB/s,21913.0
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,159 ms,152 Mbps,19558 kB/s,19558.0
158.101.130.149,443,2607:a400:a:6c:0:3557:b712:b1e3,US,Los Angeles,隧道,168 ms,142 Mbps,18227 kB/s,18227.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,165 ms,123 Mbps,15769 kB/s,15769.0
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,170 ms,97 Mbps,12492 kB/s,12492.0
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,22 ms,84 Mbps,10752 kB/s,10752.0
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,22 ms,83 Mbps,10649 kB/s,10649.0
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,226 ms,72 Mbps,9337 kB/s,9337.0
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,48 ms,47 Mbps,6117 kB/s,6117.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,109 ms,46 Mbps,5980 kB/s,5980.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,158 ms,46 Mbps,5960 kB/s,5960.0
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,109 ms,44 Mbps,5748 kB/s,5748.0
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,117 ms,44 Mbps,5691 kB/s,5691.0
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,112 ms,42 Mbps,5412 kB/s,5412.0
130.162.144.191,443,2a09:bac5:4735:1a14::299:6d,KR,Seoul,隧道,244 ms,41 Mbps,5335 kB/s,5335.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,182 ms,40 Mbps,5237 kB/s,5237.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,117 ms,40 Mbps,5212 kB/s,5212.0
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,159 ms,40 Mbps,5155 kB/s,5155.0
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,173 ms,39 Mbps,5066 kB/s,5066.0
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,194 ms,38 Mbps,4928 kB/s,4928.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,161 ms,37 Mbps,4848 kB/s,4848.0
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,214 ms,36 Mbps,4656 kB/s,4656.0
184.169.181.217,443,184.169.181.217,US,San Jose,中转,102 ms,35 Mbps,4515 kB/s,4515.0
193.123.80.245,443,193.123.80.245,AE,Frankfurt,中转,202 ms,32 Mbps,4195 kB/s,4195.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,218 ms,28 Mbps,3646 kB/s,3646.0
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,243 ms,4 Mbps,555 kB/s,555.0
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,155 ms,2 Mbps,346 kB/s,346.0
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,207 ms,2 Mbps,287 kB/s,287.0
47.57.233.126,443,47.254.17.16,US,San Jose,隧道,195 ms,0 Mbps,40 kB/s,40.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,380 ms,0 Mbps,15 kB/s,15.0
