中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
34.82.76.253,443,34.19.99.159,US,Seattle,隧道,26 ms,1000 Mbps,128000 kB/s,128000.0
35.197.23.75,443,35.212.133.201,US,Seattle,隧道,22 ms,960 Mbps,122880 kB/s,122880.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,7 ms,872 Mbps,111616 kB/s,111616.0
35.230.79.26,443,35.212.133.201,US,Seattle,隧道,27 ms,856 Mbps,109568 kB/s,109568.0
184.169.181.217,443,184.169.181.217,US,San Jose,中转,3 ms,848 Mbps,108544 kB/s,108544.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,25 ms,695 Mbps,88985 kB/s,88985.0
18.216.55.100,443,18.216.55.100,US,Columbus,中转,66 ms,374 Mbps,47923 kB/s,47923.0
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,70 ms,336 Mbps,43110 kB/s,43110.0
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,28 ms,326 Mbps,41779 kB/s,41779.0
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,70 ms,277 Mbps,35532 kB/s,35532.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,110 ms,235 Mbps,30105 kB/s,30105.0
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,132 ms,156 Mbps,19968 kB/s,19968.0
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,149 ms,147 Mbps,18841 kB/s,18841.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,163 ms,144 Mbps,18534 kB/s,18534.0
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,172 ms,141 Mbps,18124 kB/s,18124.0
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,152 ms,125 Mbps,16076 kB/s,16076.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,186 ms,121 Mbps,15564 kB/s,15564.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,165 ms,110 Mbps,14131 kB/s,14131.0
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,233 ms,80 Mbps,10240 kB/s,10240.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,112 ms,50 Mbps,6464 kB/s,6464.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,135 ms,49 Mbps,6278 kB/s,6278.0
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,70 ms,48 Mbps,6197 kB/s,6197.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,121 ms,47 Mbps,6038 kB/s,6038.0
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,69 ms,45 Mbps,5844 kB/s,5844.0
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,164 ms,44 Mbps,5726 kB/s,5726.0
130.162.144.191,443,2a09:bac5:4733:1482::20b:a5,KR,Seoul,隧道,140 ms,43 Mbps,5599 kB/s,5599.0
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,161 ms,43 Mbps,5554 kB/s,5554.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,168 ms,43 Mbps,5543 kB/s,5543.0
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,169 ms,41 Mbps,5370 kB/s,5370.0
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,161 ms,41 Mbps,5346 kB/s,5346.0
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,165 ms,40 Mbps,5200 kB/s,5200.0
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,160 ms,40 Mbps,5145 kB/s,5145.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,166 ms,39 Mbps,4996 kB/s,4996.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,168 ms,33 Mbps,4298 kB/s,4298.0
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,136 ms,33 Mbps,4272 kB/s,4272.0
152.70.71.23,443,152.70.71.23,IN,Marseille,中转,215 ms,28 Mbps,3656 kB/s,3656.0
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,107 ms,24 Mbps,3194 kB/s,3194.0
193.123.80.245,443,193.123.80.245,AE,Frankfurt,中转,268 ms,22 Mbps,2842 kB/s,2842.0
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,115 ms,5 Mbps,664 kB/s,664.0
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,179 ms,4 Mbps,516 kB/s,516.0
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,175 ms,3 Mbps,415 kB/s,415.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,307 ms,0 Mbps,15 kB/s,15.0
